PAIS,DEPARTAMENTO,PROVINCIA,MUNICIPIO,RECINTO,ASIENTO,TIPO-CIRCUN,LATITUD,LONGITUD,CIRCUNSCRIPCION,DISTRITO,CUADRANTE
Bolivia,Cochabamba,Arque,Tacopaya,Escuela Martin Cardenas (Tujuta),Tujuta,Uninominal,-17.7119,-66.74,27,.,.
Bolivia,Cochabamba,Quillacollo,Vinto,Escuela Martín Cardenas,Vinto,Uninominal,-17.4019,-66.3142,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Escuela Maryknoll,Cochabamba,Uninominal,-17.3713,-66.1615,20,.,.
Bolivia,Cochabamba,Bolivar,Bolivar,Escuela Mejillones,Villa Victoria,Uninominal,-18.0841,-66.6871,27,.,.
Bolivia,Cochabamba,Quillacollo,Vinto,Escuela Melchor Cuadros,Vinto,Uninominal,-17.3958,-66.3169,27,.,.
Bolivia,Cochabamba,Mizque,Mizque,Escuela Mixta Dr. Martin Cardenas,Mina Asientos,Uninominal,-18.2217,-65.5429,25,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Escuela Mixta Fiscal Temporal A,Cochabamba,Uninominal,-17.3614,-66.1588,20,.,.
Bolivia,Cochabamba,Arani,Arani,Escuela Mixta Pocoata,Pocoata,Uninominal,-17.61,-65.7265,25,.,.
Bolivia,Cochabamba,Tapacarí,Tapacarí,Escuela Monseñor Angel Gelmi,Tita Gallo,Uninominal,-17.6107,-66.56,27,.,.
Bolivia,Cochabamba,Chapare,Sacaba,Escuela Natalio Arauco,Sacaba,Uninominal,-17.4015,-66.0459,23,.,.
Bolivia,Cochabamba,Arque,Arque,Escuela Nataniel Aguirre,Arque,Uninominal,-17.8204,-66.4043,27,.,.
Bolivia,Cochabamba,Ayopaya,Cocapata,Escuela Oscar Alfaro - Villa Vinto,Villa Vinto,Uninominal,-16.8468,-66.4675,27,.,.
Bolivia,Cochabamba,Ayopaya,Cocapata,Escuela Pedro Domingo Murillo -Calientes,Calientes,Uninominal,-17.0123,-66.5527,27,.,.
Bolivia,Cochabamba,Capinota,Santivañez,Escuela Prudencio Arauco (Santivañez),Santivañez,Uninominal,-17.5487,-66.2481,26,.,.
Bolivia,Cochabamba,Esteban Arze,Tarata,Escuela René Barrientos O.,Tarata,Uninominal,-17.6132,-66.024,26,.,.
Bolivia,Cochabamba,Chapare,Sacaba,Escuela René Barrientos Ortuño (Ucuchi),Ucuchi,Uninominal,-17.415,-65.9234,23,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Escuela Ricardo Prudencio,Cochabamba,Uninominal,-17.421,-66.1401,21,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,Escuela Samuzabeti,Samuzabeti,Uninominal,-16.8163,-65.5726,24,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,Escuela San Antonio de Villa Tunari,Villa Tunari,Uninominal,-16.9728,-65.4174,24,.,.
Bolivia,Cochabamba,Germán Jordán,Cliza,Escuela San Isidro,San Isidro,Uninominal,-17.5631,-65.9716,26,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,Escuela San José (V. Tunari),San Jose (Villa Tunari),Uninominal,-16.8102,-65.4656,24,.,.
Bolivia,Cochabamba,Bolivar,Bolivar,Escuela San Juan de La Comuna,Comuna,Uninominal,-17.9207,-66.4698,27,.,.
Bolivia,Cochabamba,Germán Jordán,Tolata,Escuela Santa Maria (Carcaje),Carcaje,Uninominal,-17.5455,-66.0082,26,.,.
Bolivia,Cochabamba,Esteban Arze,Arbieto,Escuela Seccional Arpita,Arpita,Uninominal,-17.5672,-66.0729,26,.,.
Bolivia,Cochabamba,Esteban Arze,Sacabamba,Escuela Seccional Challaque,Challaque,Uninominal,-17.8316,-65.7569,25,.,.
Bolivia,Cochabamba,Campero,Omereque,Escuela Seccional Chari Chari,Chari Chari,Uninominal,-18.0252,-65.0182,25,.,.
Bolivia,Cochabamba,Ayopaya,Cocapata,Escuela Seccional Machacayma,Machacayma,Uninominal,-16.9002,-66.4086,27,.,.
Bolivia,Cochabamba,Tiraque,Tiraque,Escuela Seccional Pairumani,Pairumani,Uninominal,-17.4773,-65.4874,25,.,.
Bolivia,Cochabamba,Campero,Omereque,Escuela Seccional Perez,Perez,Uninominal,-18.1136,-64.7667,25,.,.
Bolivia,Cochabamba,Arque,Tacopaya,Escuela Seccional René Barrientos,Ventilla,Uninominal,-17.7972,-66.671,27,.,.
Bolivia,Cochabamba,Arani,Vacas,Escuela Seccional Rodeo A,"Rodeo ""A""",Uninominal,-17.6303,-65.6371,25,.,.
Bolivia,Cochabamba,Tiraque,Tiraque,Escuela Seccional Sacabambilla,Sacabambilla,Uninominal,-17.4787,-65.7649,25,.,.
Bolivia,Cochabamba,Quillacollo,Tiquipaya,Escuela Seccional Waripucara,Waripucara,Uninominal,-17.0279,-66.2721,27,.,.
Bolivia,Cochabamba,Carrasco,Puerto Villarroel,Escuela Senda 6,Senda 6,Uninominal,-17.0184,-64.9509,24,.,.
Bolivia,Cochabamba,Campero,Aiquile,Escuela Simon Rodriguez,Tarabuquillo,Uninominal,-19.35414,-64.47535,4,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Escuela Simón Bolivar,Quillacollo,Uninominal,-17.3952,-66.2792,28,.,.
Bolivia,Cochabamba,Germán Jordán,Cliza,Escuela Sucre,Cliza,Uninominal,-17.594,-65.9311,26,.,.
Bolivia,Cochabamba,Quillacollo,Sipesipe,Escuela Sucre (Sipe Sipe),Sipe Sipe,Uninominal,-17.4548,-66.3571,26,.,.
Bolivia,Cochabamba,Bolivar,Bolivar,Escuela Tangalique,Tangaleque,Uninominal,-18.0226,-66.5484,27,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Escuela Tomas Bata,Quillacollo,Uninominal,-17.4022,-66.2806,28,.,.
Bolivia,Cochabamba,Quillacollo,Tiquipaya,Escuela Toribio Claure,Trojes,Uninominal,-17.3447,-66.2043,27,.,.
Bolivia,Cochabamba,Carrasco,Puerto Villarroel,Escuela Toribio Claure (V. Hermoso),Valle Hermoso,Uninominal,-17.1561,-64.9666,24,.,.
Bolivia,Cochabamba,Arque,Tacopaya,Escuela Vicente Donoso (Aguas Calientes),Aguas Calientes,Uninominal,-17.8214,-66.6142,27,.,.
Bolivia,Cochabamba,Capinota,Capinota,Escuela Victor Barrientos,Capinota,Uninominal,-17.714,-66.2647,26,.,.
Bolivia,Cochabamba,Bolivar,Bolivar,Escuela Vilacayma,Vilacayma,Uninominal,-17.9696,-66.5761,27,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,Escuela Villa 14 de Septiembre,Villa 14 de Septiembre,Uninominal,-16.8437,-65.351,24,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Escuela Walter Vallejo,Cochabamba,Uninominal,-17.4001,-66.1464,21,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Escuela Wilge Rodriguez,Cochabamba,Uninominal,-17.392,-66.1513,21,.,.
Bolivia,Cochabamba,Bolivar,Bolivar,Escuela Yarvicoya,Yarvicoya,Uninominal,-18.013,-66.5168,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Hogar Comunitario Disneylandia,Cochabamba,Uninominal,-17.4552,-66.1573,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Instituto Eduardo Laredo,Cochabamba,Uninominal,-17.381,-66.1526,21,.,.
Bolivia,Cochabamba,Quillacollo,Colcapirhua,Instituto María Cristina,Santa Rosa (Colcapirhua),Uninominal,-17.3972,-66.2194,28,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Instituto Particular Quillacollo,Quillacollo,Uninominal,-17.3955,-66.2836,28,.,.
Bolivia,Cochabamba,Chapare,Sacaba,Instituto Tecnico Sacaba (ITSA),Sacaba,Uninominal,-17.4071,-66.0456,23,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Instituto Tecnologico El Paso,El Paso,Uninominal,-17.3497,-66.2566,28,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Kinder Mariscal José Ballivian,Cotapachi,Uninominal,-17.4021,-66.2679,28,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Liceo  Mercedes Candia De Ovando,Cochabamba,Uninominal,-17.3944,-66.1392,20,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Liceo Adela Zamudio,Cochabamba,Uninominal,-17.3964,-66.1686,22,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Liceo América,Quillacollo,Uninominal,-17.3989,-66.2817,28,.,.
Bolivia,Cochabamba,Chapare,Sacaba,Liceo De Señoritas Sacaba,Sacaba,Uninominal,-17.404,-66.0449,23,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Liceo Elena Arze De Arze,Cochabamba,Uninominal,-17.3703,-66.1644,20,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Liceo Guindalina Loayza,Cochabamba,Uninominal,-17.3811,-66.1663,20,.,.
Bolivia,Cochabamba,Punata,Punata,Liceo Joséfa M. Gandarillas (Ex Sucre),Punata,Uninominal,-17.5479,-65.8379,26,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Normal Simón Rodríguez (Ex Nucleo Escolar Paucarpata),Paucarpata,Uninominal,-17.3632,-66.297,28,.,.
Bolivia,Cochabamba,Capinota,Capinota,Nucleo Central Hornoma,Hornoma,Uninominal,-17.8866,-66.2013,26,.,.
Bolivia,Cochabamba,Mizque,AIOC Raqaypampa,Nucleo Centro Salvia,Salvia,Uninominal,-18.1497,-65.3353,25,.,.
Bolivia,Cochabamba,Quillacollo,Tiquipaya,Nucleo Educativo Chapisirca,Chapisirca,Uninominal,-17.1481,-66.1443,27,.,.
Bolivia,Cochabamba,Carrasco,Chimoré,Nucleo Educativo Entre Rios Tacuaral,Entre Rios (Tacuaral),Uninominal,-17.0809,-65.2078,24,.,.
Bolivia,Cochabamba,Esteban Arze,Anzaldo,Nucleo Educativo La Viña,La Viña,Uninominal,-17.969,-65.8564,26,.,.
Bolivia,Cochabamba,Campero,Aiquile,Nucleo Educativo Tipajara,Tipajara,Uninominal,-18.1344,-65.2803,25,.,.
Bolivia,Cochabamba,Mizque,AIOC Raqaypampa,Nucleo Escolar Beta Raqay Pampa,Raqay Pampa,Uninominal,-18.1912,-65.3826,25,.,.
Bolivia,Cochabamba,Chapare,Colomi,Nucleo Escolar Candelaria,Candelaria,Uninominal,-17.2748,-65.9248,23,.,.
Bolivia,Cochabamba,Bolivar,Bolivar,Nucleo Escolar Carpani,Carpani,Uninominal,-17.9336,-66.6145,27,.,.
Bolivia,Cochabamba,Tapacarí,Tapacarí,Nucleo Escolar Charapaya,Charapaya,Uninominal,-17.3679,-66.7551,27,.,.
Bolivia,Cochabamba,Tapacarí,Tapacarí,Nucleo Escolar Confital,Confital,Uninominal,-17.6788,-66.7297,27,.,.
Bolivia,Cochabamba,Carrasco,Pojo,Nucleo Escolar Duraznillo,Duraznillo,Uninominal,-17.7873,-65.0194,25,.,.
Bolivia,Cochabamba,Campero,Aiquile,Nucleo Escolar El Cercado,El Cercado,Uninominal,-18.1024,-65.1779,25,.,.
Bolivia,Cochabamba,Tiraque,Tiraque,Nucleo Escolar Iluri Grande,Iluri Grande,Uninominal,-17.3967,-65.8259,25,.,.
Bolivia,Cochabamba,Carrasco,Pocona,Nucleo Escolar Ismael Montes,Conda Baja,Uninominal,-17.7234,-65.3839,25,.,.
Bolivia,Cochabamba,Mizque,AIOC Raqaypampa,Nucleo Escolar Laguna Grande,Laguna Grande,Uninominal,-18.3018,-65.3749,25,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,Nucleo Escolar Nueva Aroma,Nueva Aroma,Uninominal,-16.5624,-65.8259,24,.,.
Bolivia,Cochabamba,Ayopaya,Cocapata,Nucleo Escolar Pedro Laime Chuspi,Rinconada,Uninominal,-16.8596,-66.6773,27,.,.
Bolivia,Cochabamba,Carrasco,Chimoré,Nucleo Escolar Puerto Aurora,Puerto Aurora,Uninominal,-16.848,-65.1863,24,.,.
Bolivia,Cochabamba,Esteban Arze,Sacabamba,Nucleo Escolar Quekoma,Quekoma,Uninominal,-17.7026,-65.8236,25,.,.
Bolivia,Cochabamba,Quillacollo,Vinto,Nucleo Escolar Simon Bolivar (Thiomoko),Thiomoko,Uninominal,-17.3972,-66.3459,27,.,.
Bolivia,Cochabamba,Mizque,Vila Vila,Nucleo Escolar Siquimira,Siquimira,Uninominal,-18.0184,-65.7336,25,.,.
Bolivia,Cochabamba,Mizque,Vila Vila,Nucleo Escolar Sivingani,Sivingani,Uninominal,-17.9151,-65.6872,25,.,.
Bolivia,Cochabamba,Chapare,Colomi,Nucleo Escolar Tablas Monte,Tablas Monte,Uninominal,-17.082,-66.0003,23,.,.
Bolivia,Cochabamba,Campero,Aiquile,Nucleo Escolar Villa Granado,Villa Granado,Uninominal,-18.2092,-65.0377,25,.,.
Bolivia,Cochabamba,Punata,Villa Gualberto Villarroel,Nucleo Escolar Yana Rumi,Yana Rumi,Uninominal,-17.7019,-65.7485,25,.,.
Bolivia,Cochabamba,Ayopaya,Cocapata,Nucleo German Busch (Chillavi),Chillavi,Uninominal,-16.8523,-66.5988,27,.,.
Bolivia,Cochabamba,Capinota,Sicaya,Nucleo Humanistico Sicaya,Sicaya,Uninominal,-17.8005,-66.3328,26,.,.
Bolivia,Cochabamba,Mizque,Mizque,Nucleo José Claure (U. E. San Vicente),San Vicente,Uninominal,-18.1652,-65.5389,25,.,.
Bolivia,Cochabamba,Esteban Arze,Sacabamba,Nucleo Matarani,Matarani,Uninominal,-17.8031,-65.8014,25,.,.
Bolivia,Cochabamba,Mizque,Mizque,Sede Central Campesina (Kuri),Kuri,Uninominal,-17.8322,-65.459,25,.,.
Bolivia,Cochabamba,Carrasco,Totora,Sede De La Junta Vecinal De Epizana,Epizana,Uninominal,-17.6372,-65.229,25,.,.
Bolivia,Cochabamba,Mizque,Mizque,Sede Sindical De Chahuarani Chico,Chahuarani Chico,Uninominal,-18.0599,-65.5235,25,.,.
Bolivia,Cochabamba,Punata,Punata,Sede Sindical Thaco,Punata,Uninominal,-17.5531,-65.8209,26,.,.
Bolivia,Cochabamba,Campero,Pasorapa,Sede Sindical Yajo Pampa,Yajo Pampa,Uninominal,-18.1366,-64.5593,25,.,.
Bolivia,Cochabamba,Quillacollo,Colcapirhua,Sede Social Callaj Chullpa (Colcapirhua),Callaj Chullpa (Colcapirhua),Uninominal,-17.3534,-66.2432,28,.,.
Bolivia,Cochabamba,Capinota,Santivañez,Sede Social Chojtama,Chojtama,Uninominal,-17.546826,-66.270376,26,.,.
Bolivia,Cochabamba,Mizque,Mizque,Sede Social De Tipa Tipa,Tipa Tipa,Uninominal,-18.0992,-65.2688,25,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Sede Social Sindicato Agrario Taquiña,Cochabamba,Uninominal,-17.34225,-66.178682,20,.,.
Bolivia,Cochabamba,Carrasco,Totora,Sede Social Yungas de Vandiola,Arepucho (Corte),Uninominal,-17.4261,-65.2358,25,.,.
Bolivia,Cochabamba,Quillacollo,Colcapirhua,Sede Social de La O.T.B. Martin Cardenas (Ex Complejo El Carmen),Rumi Mayu (Colcapirhua),Uninominal,-17.3792,-66.2127,28,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Sede Social de OTB Cerro San Miguel  Alto,Cochabamba,Uninominal,-17.404477,-66.148027,21,.,.
Bolivia,Cochabamba,Ayopaya,Cocapata,Sede Sub - Central Viscachas,Viscachas,Uninominal,-17.1074,-66.4576,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Seminario San José,Cochabamba,Uninominal,-17.3837,-66.1978,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,Stadium Municipal (Temporal),Cochabamba,Uninominal,-17.439672,-66.11186,21,.,.
Bolivia,Cochabamba,Capinota,Santivañez,Sub Central Enrique Encinas (Ex Calera),Calera,Uninominal,-17.578,-66.2163,26,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,Teofilo Vargas Candia B,Quillacollo,Uninominal,-17.3861,-66.2761,28,.,.
Bolivia,Cochabamba,Arque,Tacopaya,U. E. 12 de Abril,Yarviri Grande,Uninominal,-17.827389,-66.59478,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. 21 de Septiembre,Cochabamba,Uninominal,-17.482205,-66.181012,22,.,.
Bolivia,Cochabamba,Chapare,Sacaba,U. E. 27 de Mayo,Sacaba,Uninominal,-17.424991,-66.050686,23,.,.
Bolivia,Cochabamba,Punata,San Benito (Villa José Quintín Mendoza),U. E. 27 de Mayo (Ex José B. Pereira),Villa Quint?¡n Mendoza (San Benito),Uninominal,-17.5232,-65.8971,26,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. 8 de Mayo,Cochabamba,Uninominal,-17.390503,-66.161026,21,.,.
Bolivia,Cochabamba,Mizque,Alalay,U. E. Abraham Flores Velasquez,Alalay,Uninominal,-17.7207,-65.6918,25,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Alcides Arguedas A.,Cochabamba,Uninominal,-17.439902,-66.161219,22,.,.
Bolivia,Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),U. E. Ascasivi,Ascasive Alto,Uninominal,-17.333,-66.718,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Ave María,Cochabamba,Uninominal,-17.397765,-66.13866,20,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Bolivia Japón Tarde,Cochabamba,Uninominal,-17.428363,-66.157721,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Canaán,Cochabamba,Uninominal,-17.439799,-66.123194,21,.,.
Bolivia,Cochabamba,Capinota,Santivañez,U. E. Castor Zambrana Huayñacota,Huayñacota,Uninominal,-17.5352,-66.2045,26,.,.
Bolivia,Cochabamba,Chapare,Sacaba,U. E. Challviri,Challviri,Uninominal,-17.132403,-66.10763,23,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Cochabamba,Cochabamba,Uninominal,-17.395751,-66.159833,21,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Cosmos,Cochabamba,Uninominal,-17.359543,-66.18413,20,.,.
Bolivia,Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),U. E. Cotani,Cotani,Uninominal,-17.259,-66.712,27,.,.
Bolivia,Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),U. E. Cuesta Cuchu,Cuesta K'uchu,Uninominal,-17.399,-66.633,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. El Mirador,Cochabamba,Uninominal,-17.472443,-66.209187,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. El Molino,Cochabamba,Uninominal,-17.44330838,-66.1361811,22,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,"U. E. El Paso ""A""",El Paso,Uninominal,-17.338628,-66.267885,28,.,.
Bolivia,Cochabamba,Carrasco,Chimoré,U. E. Ernesto Che Guevara,Chimoré,Uninominal,-16.996686,-65.157556,24,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. España,Cochabamba,Uninominal,-17.391151,-66.168721,20,.,.
Bolivia,Cochabamba,Tiraque,Shinahota,U. E. Evo Morales Ayma,Shinahota,Uninominal,-16.988214,-65.246566,24,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Francisco Javier Baldivieso Luna,Cochabamba,Uninominal,-17.466683,-66.113129,21,.,.
Bolivia,Cochabamba,Quillacollo,Sipesipe,U. E. German Busch,Sauce Rancho,Uninominal,-17.432191,-66.326937,26,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,U. E. Independencia (Villa Tunari),Independencia (Villa Tunari),Uninominal,-16.4636,-65.8023,24,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Isaac Attie,Cochabamba,Uninominal,-17.378091,-66.158643,20,.,.
Bolivia,Cochabamba,Quillacollo,Sipesipe,U. E. Isidoro Carrasco Olguín,Sauce Rancho,Uninominal,-17.415205,-66.31985,26,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. John Dewey,Cochabamba,Uninominal,-17.364903,-66.173878,20,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Jorge Vásquez,Cochabamba,Uninominal,-17.373906,-66.181015,20,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,U. E. José Miguel Lanza (Illataco),Illataco,Uninominal,-17.3675,-66.3003,28,.,.
Bolivia,Cochabamba,Carrasco,Entre Ríos,U. E. José Carrasco (Manco Kapac),Entre Rios,Uninominal,-17.1853,-64.5622,24,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Juancito Pinto B,Cochabamba,Uninominal,-17.476937,-66.119958,22,.,.
Bolivia,Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),U. E. Lirimani,Lirimani,Uninominal,-17.265,-66.867,27,.,.
Bolivia,Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),U. E. Llajma,Llajma Alto Chamacoma,Uninominal,-17.369,-66.671,27,.,.
Bolivia,Cochabamba,Tiraque,Tiraque,U. E. Luis Espinal Camps,Toralapa Alta,Uninominal,-17.472702,-65.704214,25,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Luz y Verdad,Cochabamba,Uninominal,-17.443461,-66.153174,22,.,.
Bolivia,Cochabamba,Punata,Punata,U. E. Manuel A. Villarroel (Ex Bolivar),Punata,Uninominal,-17.5443,-65.8346,26,.,.
Bolivia,Cochabamba,Tiraque,Shinahota,U. E. Marcelo Quiroga Santa Cruz,Cobija,Uninominal,-11.061062,-68.792596,62,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,U. E. Milivoy Eterovic Matenda,Cotapachi,Uninominal,-17.3938,-66.2693,28,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Nilo Soruco Arancibia,Cochabamba,Uninominal,-17.397715,-66.18245,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Nuestra Señora de la Merced A,Cochabamba,Uninominal,-17.397455,-66.207304,22,.,.
Bolivia,Cochabamba,Capinota,Sicaya,U. E. Orcoma,Orcoma,Uninominal,-17.749111,-66.355109,26,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Oscar Alfaro,Cochabamba,Uninominal,-17.360479,-66.158582,20,.,.
Bolivia,Cochabamba,Capinota,Capinota,U. E. Oscar Unzaga De La Vega,Oruro,Uninominal,-17.942457,-67.114255,29,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Padre Luis Diez del Pozo,Cochabamba,Uninominal,-17.443437,-66.196199,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Patria Nueva,Cochabamba,Uninominal,-17.465193,-66.206,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Peniel,Cochabamba,Uninominal,-17.439464,-66.117405,21,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Pentecostal de Bolivia,Cochabamba,Uninominal,-17.439697,-66.117217,21,.,.
Bolivia,Cochabamba,Capinota,Capinota,U. E. Playa Ancha,Playa Ancha,Uninominal,-17.649308,-66.242402,26,.,.
Bolivia,Cochabamba,Chapare,Sacaba,U. E. Plurinacional,Lava Lava,Uninominal,-17.441158,-66.018051,23,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,U. E. Potrero,Potrero,Uninominal,-17.326364,-66.302063,28,.,.
Bolivia,Cochabamba,Quillacollo,Colcapirhua,U. E. Prof. Benedicto Durán Ortíz,La Florida,Uninominal,-17.3868,-66.2259,28,.,.
Bolivia,Cochabamba,Ayopaya,Ayopaya (Villa de Independencia),U. E. Qhulaya,Colaya,Uninominal,-17.357,-66.732,27,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Raymundo Herman,Cochabamba,Uninominal,-17.3624,-66.1893,20,.,.
Bolivia,Cochabamba,Ayopaya,Morochata,U. E. Raymundo Herman Pint,Lachiraya,Uninominal,-17.20845,-66.589944,27,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,U. E. René Barrienos Ortuño (Misicuni),Misicuni,Uninominal,-17.1173,-66.3227,28,.,.
Bolivia,Cochabamba,Punata,Punata,U. E. René Barrientos O. - La Villa,La Villa,Uninominal,-17.5096,-65.8072,26,.,.
Bolivia,Cochabamba,Chapare,Sacaba,U. E. Roberto Nicoli Parietti,Sacaba,Uninominal,-17.400205,-66.031528,23,.,.
Bolivia,Cochabamba,Punata,Punata,U. E. Ruben Ferrufino (Camacho Rancho),Punata,Uninominal,-17.5643,-65.8418,26,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San Agustín,Cochabamba,Uninominal,-17.373356,-66.143776,20,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San Andrés,La Selva,Especial,-10.057803,-65.533367,7,.,.
Bolivia,Cochabamba,Carrasco,Puerto Villarroel,U. E. San Antonio de Padua,Ivirgarzama,Uninominal,-17.031818,-64.857891,24,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San Francisco Javier,Cochabamba,Uninominal,-17.469251,-66.150582,22,.,.
Bolivia,Cochabamba,Esteban Arze,Anzaldo,U. E. San José de Calazans-Litoral,Anzaldo,Uninominal,-17.7819,-65.9333,26,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San José,Cochabamba,Uninominal,-17.389791,-66.19305,20,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San Miguel Arcángel,Cochabamba,Uninominal,-17.439328,-66.139736,21,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San Nicolas Club de Leones,Cochabamba,Uninominal,-17.4825,-66.1535,22,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. San Vicente de Paul,Cochabamba,Uninominal,-17.480595,-66.100886,21,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Santa Mónica,Cochabamba,Uninominal,-17.348139,-66.168953,20,.,.
Bolivia,Cochabamba,Chapare,Villa Tunari,U. E. Santa Rosa de La Boca,Santa Rosa de la Boca,Especial,-15.9393,-64.7572,2,.,.
Bolivia,Cochabamba,Ayopaya,Morochata,U. E. Sauce Rancho,Sauce Rancho,Uninominal,-17.152,-66.531,27,.,.
Bolivia,Cochabamba,Campero,Aiquile,U. E. Tipa Pampa,Tipa Pampa,Uninominal,-18.334,-65.228,25,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Tiquirani,Cochabamba,Uninominal,-17.463887,-66.135813,22,.,.
Bolivia,Cochabamba,Quillacollo,Tiquipaya,U. E. Titos Linde,Linde - Chiquicollo,Uninominal,-17.354266,-66.199856,27,.,.
Bolivia,Cochabamba,Ayopaya,Morochata,U. E. Tuiruni,Tuiruni Grande,Uninominal,-17.124252,-66.609103,27,.,.
Bolivia,Cochabamba,Quillacollo,Quillacollo,U. E. Tunari,Quillacollo,Uninominal,-17.355509,-66.28339,28,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Túpac Katari,Cochabamba,Uninominal,-17.437137,-66.135852,21,.,.
Bolivia,Cochabamba,Cercado,Cochabamba,U. E. Vikinga Boliviana,Cochabamba,Uninominal,-17.415824,-66.146727,21,.,.
Bolivia,Cochabamba,Germán Jordán,Cliza,U. E. Villa El Carmen,Villa El Carmen,Uninominal,-17.597,-65.952,26,.,.
Bolivia,Cochabamba,Quillacollo,Sipesipe,U. E. Viloma Cala Cala,Viloma Cala Cala,Uninominal,-17.426157,-66.387126,26,.,.
Bolivia,Cochabamba,Carrasco,Chimoré,U.E. 10 de Mayo,Urupa,Especial,-16.7573,-64.9783,2,.,.
